Order_ID,Customer_ID,Product_ID,Region_ID,Order_Date_ID,Ship_Date_ID,Sales,Profit,Quantity,Discount,Sales_ID
CA-2015-163587,EP-13915,OFF-BI-10003091,152,1346,617,671.9400024,315.8117981,3,0,9122
CA-2016-164490,SU-20665,OFF-PA-10004971,93,1348,770,9.248000145,3.352400064,2,0.200000003,9123
CA-2016-144540,GH-14410,OFF-FA-10002763,248,1348,770,28.44000053,4.265999794,9,0.200000003,9124
CA-2016-144540,GH-14410,OFF-AP-10002457,248,1348,770,62.79000092,-166.3934937,3,0.800000012,9125
CA-2016-154536,JC-15340,OFF-BI-10004410,450,1348,614,9.555000305,-7.325500011,5,0.699999988,9126
CA-2015-137750,JF-15565,FUR-FU-10001979,529,1351,767,204.8500061,57.35800171,5,0,9127
CA-2017-137414,CM-12115,TEC-MA-10002930,528,1354,447,369.1600037,32.30149841,11,0.200000003,9128
CA-2017-137414,CM-12115,FUR-FU-10001424,528,1354,447,17.45999908,5.936399937,2,0,9129
CA-2017-141117,JK-16090,FUR-BO-10001972,561,1354,1120,217.7640076,-384.7164001,6,0.699999988,9130
CA-2017-141117,JK-16090,OFF-BI-10003676,561,1354,1120,22.63800049,-16.6012001,7,0.699999988,9131
CA-2017-141117,JK-16090,OFF-SU-10004664,561,1354,1120,39.0719986,4.395599842,6,0.200000003,9132
CA-2017-141117,JK-16090,OFF-AR-10003727,561,1354,1120,95.14399719,10.70370007,7,0.200000003,9133
CA-2016-167682,ZD-21925,FUR-FU-10003799,488,1362,1156,71.12000275,22.04719925,4,0,9134
CA-2016-167682,ZD-21925,TEC-PH-10000673,488,1362,1156,259.9599915,124.7807999,4,0,9135
CA-2016-162222,SR-20740,OFF-PA-10003893,129,1362,1362,10.27200031,3.210000038,3,0.200000003,9136
US-2017-110604,JF-15295,FUR-CH-10002017,544,1366,934,42.62400055,4.26240015,2,0.200000003,9137
US-2017-110604,JF-15295,FUR-FU-10000076,544,1366,934,39.95999908,17.18280029,2,0,9138
US-2017-110604,JF-15295,FUR-CH-10004287,544,1366,934,220.9600067,24.8579998,1,0.200000003,9139
CA-2014-150329,SD-20485,FUR-FU-10003724,454,1371,52,46.87200165,3.515399933,7,0.200000003,9140
CA-2014-101602,MC-18100,FUR-CH-10004675,166,1375,1210,763.2800293,-21.80800056,5,0.300000012,9141
CA-2014-101602,MC-18100,TEC-PH-10000169,166,1375,1210,40.68000031,-9.152999878,3,0.200000003,9142
CA-2014-129147,LC-17050,OFF-BI-10001098,350,1376,338,19.24200058,-13.46940041,3,0.699999988,9143
CA-2014-129147,LC-17050,TEC-PH-10001299,350,1376,338,539.9639893,-107.9927979,6,0.400000006,9144
CA-2014-129147,LC-17050,TEC-PH-10001552,350,1376,338,50.23199844,-10.04640007,7,0.400000006,9145
CA-2014-107454,RD-19720,FUR-FU-10004018,399,1376,338,89.33999634,24.12179947,6,0,9146
CA-2014-107454,RD-19720,OFF-LA-10001569,399,1376,338,34.86000061,16.03560066,7,0,9147
CA-2014-134621,DP-13390,OFF-BI-10000977,109,1378,365,18.23999977,-14.59200001,2,0.699999988,9148
CA-2014-159520,GT-14635,OFF-BI-10003982,318,1379,833,149.5440063,50.47109985,9,0.200000003,9149
CA-2014-159520,GT-14635,OFF-SU-10001664,318,1379,833,17.13999939,4.456399918,2,0,9150
CA-2014-159520,GT-14635,FUR-TA-10003238,318,1379,833,991.7639771,-347.1174011,3,0.400000006,9151
CA-2015-109169,OT-18730,OFF-EN-10003296,150,1384,395,180.9600067,81.43199921,2,0,9152
US-2015-147242,EH-13765,OFF-PA-10003039,486,1390,212,278.8200073,125.4690018,9,0,9153
US-2015-147242,EH-13765,OFF-AP-10003842,486,1390,212,61.95999908,16.10960007,2,0,9154
US-2015-147242,EH-13765,FUR-BO-10004695,486,1390,212,361.9599915,83.25080109,2,0,9155
CA-2016-163384,CC-12430,OFF-PA-10003172,530,1391,1056,32.40000153,15.55200005,5,0,9156
CA-2016-163384,CC-12430,OFF-BI-10004970,530,1391,1056,13.2159996,4.460400105,4,0.200000003,9157
US-2014-134614,PF-19165,FUR-TA-10004534,47,1394,719,617.7000122,-407.6820068,6,0.5,9158
CA-2017-131492,HH-15010,FUR-TA-10003837,529,1396,826,24.36800003,-3.350600004,2,0.200000003,9159
CA-2017-131492,HH-15010,OFF-EN-10002973,529,1396,826,8.960000038,4.300799847,2,0,9160
CA-2017-131492,HH-15010,OFF-LA-10001641,529,1396,826,31.5,15.11999989,10,0,9161
CA-2017-131492,HH-15010,FUR-FU-10003878,529,1396,826,30.55999947,10.39039993,2,0,9162
CA-2017-124191,TS-21610,FUR-FU-10002364,91,1397,566,8.855999947,-6.863399982,3,0.600000024,9163
CA-2015-132374,PS-19045,OFF-AR-10001615,563,1403,1009,79.36000061,20.63360023,4,0,9164
US-2016-157728,RC-19960,OFF-PA-10002195,211,1404,1428,35.56000137,16.71319962,7,0,9165
US-2016-157728,RC-19960,TEC-PH-10001305,211,1404,1428,97.98000336,27.43440056,2,0,9166
CA-2015-101707,PF-19165,OFF-SU-10001218,527,1406,873,32.93999863,9.223199844,3,0,9167
CA-2015-101707,PF-19165,OFF-LA-10000134,527,1406,873,3.079999924,1.478399992,1,0,9168
CA-2015-101707,PF-19165,OFF-PA-10002968,527,1406,873,114.1999969,52.5320015,5,0,9169
CA-2016-165561,CR-12580,OFF-SU-10004782,42,1407,634,25.35000038,7.605000019,3,0,9170
US-2015-131842,RR-19525,FUR-CH-10004477,391,1412,1167,97.4240036,10.96020031,2,0.200000003,9171
CA-2015-134943,SU-20665,OFF-BI-10000666,12,1412,97,152.8000031,76.40000153,5,0,9172
CA-2015-156440,MH-17620,FUR-FU-10004090,527,1412,703,44.45999908,14.67179966,2,0,9173
CA-2015-134082,JK-15640,OFF-BI-10004230,523,1413,192,110.5279999,38.68479919,4,0.200000003,9174
CA-2017-108070,JE-15745,OFF-ST-10004804,532,1416,272,205.9199982,2.059200048,4,0,9175
CA-2017-108070,JE-15745,FUR-BO-10001337,532,1416,272,102.8330002,-6.048999786,1,0.150000006,9176
CA-2016-162082,JS-15880,OFF-AR-10001044,227,1418,1254,145.5440063,16.37369919,7,0.200000003,9177
CA-2016-162082,JS-15880,FUR-BO-10004409,227,1418,1254,241.3320007,-14.1960001,5,0.319999993,9178
CA-2016-162082,JS-15880,OFF-PA-10001934,227,1418,1254,5.184000015,1.879199982,1,0.200000003,9179
CA-2016-148698,BD-11770,OFF-AR-10004022,248,1419,875,86.35199738,5.396999836,3,0.200000003,9180
CA-2016-158155,EH-13765,OFF-PA-10000533,397,1419,710,13.07999992,6.016799927,2,0,9181
CA-2016-158155,EH-13765,OFF-BI-10001670,397,1419,710,90.48000336,33.93000031,3,0.200000003,9182
CA-2016-158155,EH-13765,FUR-FU-10000732,397,1419,710,12.56000042,4.019199848,2,0,9183
CA-2016-158155,EH-13765,FUR-FU-10002253,397,1419,710,214.6999969,83.73300171,5,0,9184
CA-2016-150889,PB-19105,TEC-PH-10000004,174,1420,912,11.99199963,0.899399996,1,0.200000003,9185
CA-2017-108749,DJ-13510,OFF-PA-10003797,628,1421,1232,45.36000061,21.77280045,7,0,9186
CA-2017-108749,DJ-13510,OFF-BI-10003707,628,1421,1232,45.77999878,22.88999939,3,0,9187
US-2014-126340,EB-13870,TEC-PH-10004447,478,1423,340,333.5759888,25.01819992,3,0.200000003,9188
CA-2015-110877,JE-15715,OFF-PA-10004621,247,1425,1226,36.2879982,12.70079994,7,0.200000003,9189
CA-2015-110877,JE-15715,TEC-PH-10002103,247,1425,1226,150.3840027,15.0383997,2,0.200000003,9190
CA-2014-123855,MC-18100,TEC-PH-10000215,325,1429,730,139.8000031,12.23250008,5,0.200000003,9191
CA-2016-119963,SN-20710,OFF-LA-10003510,439,1431,326,48.84799957,15.87559986,2,0.200000003,9192
CA-2016-118101,SN-20560,OFF-PA-10000357,503,174,174,368.9100037,180.7658997,9,0,9193
CA-2017-100335,NF-18595,OFF-PA-10001685,91,91,135,73.00800323,26.4654007,9,0.200000003,9194
CA-2017-127026,MH-18115,OFF-BI-10000546,258,215,187,14.39999962,7.056000233,5,0,9195
CA-2017-127026,MH-18115,TEC-MA-10002981,258,215,187,350.9729919,152.0883026,3,0.100000001,9196
US-2016-148957,CC-12430,OFF-LA-10002195,481,87,128,12.31999969,5.913599968,4,0,9197
CA-2015-168809,MC-18100,OFF-BI-10000315,247,25,25,3.798000097,-6.07679987,1,0.800000012,9198
CA-2017-105214,TS-21610,FUR-CH-10000015,530,221,28,1212.959961,90.97200012,7,0.200000003,9199
CA-2017-127026,MH-18115,TEC-AC-10002049,258,215,187,619.9500122,111.5910034,5,0,9200
CA-2017-127026,MH-18115,TEC-PH-10003601,258,215,187,164.9900055,49.49700165,1,0,9201
CA-2015-168809,MC-18100,FUR-FU-10001473,247,25,25,20.10400009,-16.58580017,2,0.600000024,9202
CA-2017-147452,CS-11845,OFF-PA-10004039,544,275,258,167.9400024,82.29060364,3,0,9203
CA-2016-121034,JF-15565,OFF-FA-10000585,129,332,1417,11.16800022,3.629600048,4,0.200000003,9204
CA-2016-121034,JF-15565,OFF-PA-10001994,129,332,1417,53.95199966,17.53440094,3,0.200000003,9205
CA-2014-146731,AT-10735,OFF-PA-10000141,391,111,1423,3.487999916,1.17719996,2,0.200000003,9206
CA-2014-146731,AT-10735,OFF-PA-10001019,391,111,1423,143.8560028,48.55139923,9,0.200000003,9207
CA-2014-155593,RP-19390,OFF-SU-10002522,178,111,1423,11.64000034,3.3756001,3,0,9208
CA-2016-101742,CR-12580,OFF-BI-10004187,397,128,1428,10.52799988,3.68479991,7,0.200000003,9209
US-2017-129441,JC-15340,FUR-FU-10000448,324,91,876,47.93999863,2.397000074,3,0,9210
CA-2014-120544,SS-20140,OFF-AP-10004336,357,85,838,34.17599869,-87.14880371,3,0.800000012,9211
CA-2017-114055,MH-18115,OFF-FA-10003059,251,185,939,3.619999886,1.194599986,2,0,9212
CA-2017-151358,NF-18595,OFF-ST-10000046,545,247,960,323.1000061,61.38899994,2,0,9213
CA-2017-154466,DP-13390,OFF-BI-10002012,193,18,904,3.599999905,1.728000045,2,0,9214
CA-2017-158743,IG-15085,OFF-BI-10003364,313,133,1069,145.8500061,70.00800323,5,0,9215
US-2014-164406,BD-11605,OFF-AP-10003287,530,136,847,152.9100037,42.81480026,3,0,9216
CA-2014-116757,MS-17980,OFF-FA-10002815,249,312,990,21.31200027,7.192800045,6,0.200000003,9217
CA-2014-120544,SS-20140,FUR-FU-10001940,357,85,838,6.368000031,-2.547199965,2,0.600000024,9218
CA-2014-121769,JS-15880,FUR-TA-10004442,583,255,905,172.1100006,-94.66049957,1,0.400000006,9219
CA-2014-148040,BF-11275,FUR-CH-10001482,588,202,951,314.3519897,-35.36460114,3,0.200000003,9220
CA-2014-148040,BF-11275,OFF-PA-10002581,588,202,951,74.35199738,23.23500061,3,0.200000003,9221
CA-2014-161249,RD-19720,OFF-FA-10004838,454,176,863,4.464000225,-0.948599994,3,0.200000003,9222
CA-2015-111073,MC-18100,FUR-TA-10004086,350,47,823,51.58800125,-15.47640038,1,0.400000006,9223
CA-2016-140571,SJ-20125,OFF-PA-10001954,259,154,887,45.68000031,21.01280022,2,0,9224
CA-2016-140571,SJ-20125,OFF-PA-10001954,259,154,887,319.7600098,147.0895996,14,0,9225
CA-2016-159730,SJ-20125,TEC-PH-10002085,544,87,841,105.5839996,7.918799877,2,0.200000003,9226
CA-2017-100160,CB-12025,OFF-EN-10001509,451,91,876,4.895999908,1.652400017,3,0.200000003,9227
CA-2017-107244,AG-10390,FUR-FU-10002597,322,91,876,19.76000023,8.299200058,4,0,9228
CA-2017-114055,MH-18115,OFF-PA-10000994,251,185,939,629.0999756,301.9679871,6,0,9229
CA-2014-161249,RD-19720,OFF-BI-10001097,454,176,863,9.345000267,-6.541500092,5,0.699999988,9230
CA-2015-125934,SN-20560,OFF-BI-10004593,442,140,924,209.6000061,96.41600037,4,0,9231
CA-2016-153836,EH-13765,OFF-AR-10004602,398,53,817,114.9499969,32.18600082,5,0,9232
CA-2017-114055,MH-18115,TEC-PH-10002890,251,185,939,90.48000336,23.52479935,2,0,9233
CA-2017-158743,IG-15085,OFF-PA-10001019,313,133,1069,39.95999908,18.78120041,2,0,9234
CA-2017-100412,SR-20425,FUR-CH-10002647,590,13,744,141.9600067,35.49000168,2,0,9235
US-2014-164406,BD-11605,FUR-CH-10003833,530,136,847,195.1360016,-12.1960001,4,0.200000003,9236
CA-2016-159730,SJ-20125,FUR-CH-10004875,544,87,841,113.8880005,9.965200424,2,0.200000003,9237
US-2014-164406,BD-11605,OFF-BI-10002309,530,136,847,17.8560009,6.249599934,4,0.200000003,9238
US-2014-164406,BD-11605,OFF-BI-10003638,530,136,847,46.43999863,15.09300041,3,0.200000003,9239
CA-2016-153836,EH-13765,OFF-BI-10004817,398,53,817,28.75200081,10.0632,3,0.200000003,9240
CA-2016-126284,EN-13780,OFF-BI-10004828,211,289,1054,83.69999695,41.01300049,5,0,9241
US-2014-126571,JF-15565,OFF-EN-10002230,450,237,974,201.4320068,67.98329926,3,0.200000003,9242
CA-2015-125934,SN-20560,OFF-LA-10000414,442,140,924,31.04999924,14.90400028,3,0,9243
CA-2017-100160,CB-12025,OFF-LA-10002475,451,91,876,29.23999977,9.868499756,5,0.200000003,9244
CA-2017-100160,CB-12025,OFF-PA-10003072,451,91,876,15.55200005,5.443200111,3,0.200000003,9245
US-2014-126571,JF-15565,OFF-ST-10003816,450,237,974,281.9039917,10.57139969,2,0.200000003,9246
US-2017-132220,DJ-13510,TEC-AC-10004227,574,45,1007,62.35200119,-10.91160011,6,0.200000003,9247
CA-2017-160885,JK-16090,TEC-PH-10001795,422,208,853,2479.959961,743.9879761,4,0,9248
US-2014-164406,BD-11605,OFF-PA-10000167,530,136,847,92.94000244,41.82300186,3,0,9249
US-2017-115301,VG-21790,FUR-BO-10004709,544,335,751,115.9599991,25.51119995,2,0,9250
CA-2014-116757,MS-17980,OFF-PA-10002005,249,312,990,25.92000008,9.07199955,5,0.200000003,9251
CA-2014-120544,SS-20140,TEC-AC-10003709,357,85,838,5.544000149,1.663200021,7,0.200000003,9252
CA-2015-125934,SN-20560,FUR-FU-10002107,442,140,924,8.920000076,3.924799919,4,0,9253
CA-2016-102813,EA-14035,OFF-PA-10000520,252,317,856,41.47200012,14.51519966,8,0.200000003,9254
CA-2017-104906,JP-15460,OFF-PA-10001184,397,220,913,17.94000053,8.790599823,3,0,9255
CA-2017-114055,MH-18115,OFF-PA-10004381,251,185,939,96.08000183,46.11840057,2,0,9256
CA-2017-142461,KT-16480,FUR-BO-10001811,130,130,895,204.6663971,-6.019599915,1,0.319999993,9257
CA-2017-158743,IG-15085,OFF-AR-10002257,313,133,1069,13.35999966,4.141600132,4,0,9258
CA-2015-107678,JK-16090,FUR-CH-10001891,329,217,725,191.9600067,51.82920074,2,0,9259
CA-2015-107678,JK-16090,FUR-FU-10003394,329,217,725,209.8800049,35.67959976,3,0,9260
CA-2015-107678,JK-16090,TEC-PH-10002103,329,217,725,469.9500122,131.5859985,5,0,9261
CA-2015-107678,JK-16090,OFF-BI-10002215,329,217,725,21.29999924,9.798000336,3,0,9262
CA-2015-158792,BD-11605,OFF-FA-10002815,301,47,796,22.20000076,10.43400002,5,0,9263
US-2016-131611,EP-13915,FUR-BO-10000780,246,119,857,956.6647949,-225.0975952,7,0.319999993,9264
US-2016-131611,EP-13915,FUR-TA-10002774,246,119,857,863.1279907,-160.2951965,8,0.300000012,9265
US-2016-131611,EP-13915,OFF-BI-10004364,246,119,857,3.563999891,-6.236999989,3,0.800000012,9266
US-2016-131611,EP-13915,OFF-BI-10001989,246,119,857,12.5880003,-20.14080048,3,0.800000012,9267
US-2016-131611,EP-13915,TEC-AC-10004001,246,119,857,171.9600067,45.13949966,5,0.200000003,9268
CA-2017-144820,LW-16825,OFF-AR-10004817,439,258,949,20.63999939,2.322000027,5,0.200000003,9269
CA-2016-138688,DV-13045,OFF-LA-10000240,325,307,1002,14.61999989,6.871399879,2,0,9270
CA-2016-104633,EA-14035,OFF-PA-10000241,438,307,1002,185.8800049,83.64600372,6,0,9271
CA-2016-104633,EA-14035,OFF-PA-10004782,438,307,1002,12.96000004,6.220799923,2,0,9272
CA-2017-100615,SJ-20215,OFF-AR-10001683,93,272,1042,15.76000023,3.546000004,2,0.200000003,9273
CA-2017-100615,SJ-20215,FUR-CH-10002602,93,272,1042,317.0580139,-18.11759949,3,0.300000012,9274
CA-2017-100615,SJ-20215,FUR-FU-10002456,93,272,1042,14.56000042,-6.188000202,5,0.600000024,9275
CA-2017-149699,CM-12115,TEC-AC-10000474,323,13,1078,474.9500122,142.4850006,5,0,9276
CA-2017-160423,PS-19045,OFF-BI-10004001,85,215,1079,35.7840004,-28.62719917,7,0.699999988,9277
CA-2017-160423,PS-19045,OFF-ST-10004340,85,215,1079,348.2080078,30.46820068,7,0.200000003,9278
CA-2017-145128,SM-20320,FUR-FU-10000293,281,214,1100,526.4500122,31.58699989,5,0,9279
CA-2014-157546,RD-19720,OFF-BI-10002498,530,56,1123,89.71199799,30.27779961,6,0.200000003,9280
CA-2014-157546,RD-19720,OFF-PA-10004569,530,56,1123,22.82999992,10.73009968,3,0,9281
US-2017-141852,JE-15745,FUR-FU-10000023,416,201,1131,47.11999893,20.73279953,8,0,9282
US-2014-147648,LS-16975,OFF-PA-10001033,528,287,1133,81.98000336,40.17020035,2,0,9283
US-2014-147606,JE-15745,FUR-FU-10003194,248,287,1133,19.29999924,-14.47500038,5,0.600000024,9284
CA-2016-144855,DL-13495,OFF-LA-10003766,529,71,1139,6.300000191,3.023999929,2,0,9285
CA-2017-129462,JE-15745,OFF-AP-10003884,185,221,1140,180.6600037,50.58480072,3,0,9286
CA-2017-129462,JE-15745,TEC-PH-10002085,185,221,1140,65.98999786,17.15740013,1,0,9287
CA-2017-129462,JE-15745,FUR-CH-10000665,185,221,1140,301.9599915,90.58799744,2,0,9288
CA-2017-129462,JE-15745,TEC-PH-10001557,185,221,1140,191.9799957,51.83459854,2,0,9289
CA-2016-153185,MH-17620,OFF-PA-10002246,96,252,1149,30.95999908,11.22299957,6,0.200000003,9290
CA-2014-134278,EP-13915,TEC-CO-10001046,398,286,1151,559.9920044,174.9974976,1,0.200000003,9291
CA-2016-157280,LW-17125,FUR-FU-10004665,599,119,1190,273.9599915,71.229599,2,0,9292
CA-2016-157280,LW-17125,TEC-AC-10000057,599,119,1190,89.97000122,18.89369965,3,0,9293
CA-2016-157280,LW-17125,FUR-FU-10003806,599,119,1190,756.7999878,75.68000031,5,0,9294
CA-2014-113257,SC-20305,TEC-AC-10004171,39,92,1210,319.9679871,95.99040222,4,0.200000003,9295
CA-2014-113257,SC-20305,FUR-FU-10001706,39,92,1210,8.623999596,-2.587199926,7,0.600000024,9296
US-2015-139759,NL-18310,OFF-AP-10002765,326,25,1224,105.9599991,29.66880035,4,0,9297
US-2015-139759,NL-18310,FUR-CH-10002774,326,25,1224,40.7840004,4.588200092,1,0.200000003,9298
US-2017-146416,JE-16165,OFF-BI-10001787,625,133,1231,20.9279995,7.586400032,4,0.200000003,9299
US-2017-146416,JE-16165,OFF-LA-10003714,625,133,1231,3.75,1.799999952,1,0,9300
CA-2017-152093,SN-20560,OFF-BI-10003527,93,355,1232,762.5939941,-1143.890991,3,0.800000012,9301
US-2014-166310,JS-15940,FUR-FU-10001546,201,153,1252,8.543999672,-7.475999832,2,0.600000024,9302
US-2015-164966,GH-14410,FUR-CH-10002304,288,173,1267,155.8800049,38.97000122,6,0,9303
CA-2017-100524,CM-12115,OFF-PA-10004911,398,233,1306,75.04000092,36.01919937,8,0,9304
CA-2017-100524,CM-12115,FUR-FU-10004018,398,233,1306,29.78000069,8.040599823,2,0,9305
CA-2017-100524,CM-12115,TEC-PH-10002549,398,233,1306,677.5800171,176.1708069,3,0,9306
CA-2017-135034,AT-10735,TEC-PH-10003931,93,209,1308,95.98400116,5.999000072,2,0.200000003,9307
CA-2017-143035,CC-12430,OFF-AR-10001130,397,258,1333,6.630000114,3.116100073,3,0,9308
CA-2017-143035,CC-12430,FUR-FU-10001934,397,258,1333,83.91999817,21.81920052,4,0,9309
CA-2017-143035,CC-12430,TEC-AC-10002049,397,258,1333,371.9700012,66.95459747,3,0,9310
CA-2016-120530,Dl-13600,FUR-CH-10000454,400,66,1340,658.7459717,146.3880005,3,0.100000001,9311
US-2016-114622,JR-16210,OFF-BI-10004716,560,227,1340,8.904000282,-6.529600143,2,0.699999988,9312
CA-2016-167290,JF-15295,OFF-AR-10004078,563,53,1352,11.68000031,3.503999949,2,0,9313
CA-2015-154970,SR-20740,FUR-CH-10003396,544,139,1355,61.58399963,-6.928199768,1,0.200000003,9314
CA-2017-128965,PS-18760,FUR-CH-10003774,323,166,1370,218.352005,-19.10580063,3,0.200000003,9315
CA-2017-128965,PS-18760,OFF-LA-10001404,323,166,1370,7.380000114,3.468600035,2,0,9316
CA-2017-128965,PS-18760,OFF-LA-10003190,323,166,1370,23.04000092,11.28960037,8,0,9317
CA-2017-128965,PS-18760,OFF-PA-10004911,323,166,1370,28.13999939,13.50720024,3,0,9318
CA-2017-128965,PS-18760,OFF-FA-10001561,323,166,1370,10.89999962,3.596999884,5,0,9319
CA-2017-128965,PS-18760,TEC-AC-10001383,323,166,1370,274.8900146,46.73130035,11,0,9320
CA-2014-162992,BP-11095,TEC-PH-10002085,323,306,1378,211.1679993,15.83759975,4,0.200000003,9321
CA-2014-162992,BP-11095,OFF-FA-10004248,323,306,1378,22.54999924,8.794500351,5,0,9322
CA-2014-162992,BP-11095,OFF-LA-10001934,323,306,1378,14.61999989,6.871399879,2,0,9323
CA-2014-162992,BP-11095,TEC-PH-10001944,323,306,1378,583.7999878,72.97499847,5,0.200000003,9324
CA-2014-128986,GH-14410,OFF-PA-10001289,206,138,896,93.02400208,33.72119904,3,0.200000003,9325
US-2014-155502,SD-20485,FUR-FU-10001847,5,329,906,12.42000008,4.471199989,3,0,9326
US-2014-155502,SD-20485,FUR-FU-10004587,5,329,906,62.81999969,30.78179932,3,0,9327
US-2014-155502,SD-20485,TEC-PH-10002103,5,329,906,187.9799957,52.63439941,2,0,9328
US-2014-155502,SD-20485,OFF-PA-10000380,5,329,906,16.68000031,8.340000153,2,0,9329
US-2014-155502,SD-20485,TEC-PH-10004833,5,329,906,155.3500061,0,13,0,9330
US-2014-155502,SD-20485,OFF-PA-10003072,5,329,906,19.44000053,9.331199646,3,0,9331
US-2014-155502,SD-20485,OFF-ST-10004337,5,329,906,489.9200134,0,8,0,9332
CA-2015-153416,TS-21340,OFF-BI-10002813,325,181,1096,3.167999983,0.99000001,2,0.200000003,9333
CA-2015-153416,TS-21340,OFF-ST-10000060,325,181,1096,454.8599854,54.58319855,7,0,9334
CA-2015-153416,TS-21340,OFF-BI-10002706,325,181,1096,91.39199829,29.70240021,8,0.200000003,9335
CA-2015-153416,TS-21340,OFF-PA-10002005,325,181,1096,19.44000053,9.331199646,3,0,9336
CA-2017-143329,DL-13330,FUR-FU-10000629,297,150,1110,41.36999893,17.37540054,3,0,9337
CA-2017-161130,BF-11275,TEC-PH-10002549,359,150,1110,361.3760071,27.10320091,2,0.200000003,9338
US-2017-101518,PB-19105,TEC-AC-10001553,452,150,1110,40.77600098,0.5097,3,0.200000003,9339
CA-2017-117863,TS-21340,FUR-FU-10002456,399,228,1111,14.56000042,6.260799885,2,0,9340
CA-2017-117863,TS-21340,OFF-BI-10000605,399,228,1111,3.048000097,1.028699994,1,0.200000003,9341
US-2015-129637,MC-18100,FUR-FU-10000965,47,192,1114,41.55199814,-19.73719978,2,0.600000024,9342
US-2015-129637,MC-18100,OFF-AR-10003829,47,192,1114,13.11999989,1.475999951,5,0.200000003,9343
US-2015-129637,MC-18100,OFF-ST-10003716,47,192,1114,180.0160065,-15.75139999,1,0.200000003,9344
CA-2017-106103,SC-20305,TEC-AC-10003832,495,336,1115,132.5200043,54.33319855,4,0,9345
CA-2016-136322,AP-10720,FUR-FU-10002878,188,183,1146,45.56800079,9.683199883,2,0.200000003,9346
CA-2016-138478,DP-13390,OFF-AR-10002240,410,183,1146,113.2200012,29.43720055,3,0,9347
CA-2016-138478,DP-13390,OFF-BI-10001120,410,183,1146,4535.976074,1644.29126,3,0.200000003,9348
CA-2016-136322,AP-10720,OFF-BI-10004817,188,183,1146,28.75200081,-21.08480072,8,0.699999988,9349
CA-2016-138478,DP-13390,OFF-PA-10001801,410,183,1146,35.88000107,17.58119965,6,0,9350
CA-2015-106320,EB-13870,FUR-TA-10000577,425,69,1152,1044.630005,240.2648926,3,0,9351
CA-2015-157434,JK-15640,OFF-PA-10001526,450,244,1153,7.967999935,2.888400078,2,0.200000003,9352
CA-2014-155887,KT-16480,FUR-TA-10002228,191,313,1185,700.0560303,-130.0104065,3,0.300000012,9353
CA-2016-127649,DL-13495,TEC-MA-10001972,557,144,1195,837.5999756,62.81999969,3,0.200000003,9354
CA-2016-155551,CR-12580,OFF-ST-10003656,168,196,1207,230.3760071,-48.95489883,3,0.200000003,9355
CA-2016-155551,CR-12580,OFF-PA-10001560,168,196,1207,9.663999557,3.261600018,2,0.200000003,9356
CA-2017-122770,EP-13915,OFF-PA-10003172,530,273,1214,38.88000107,18.66239929,6,0,9357
CA-2017-122770,EP-13915,FUR-FU-10001473,530,273,1214,201.0399933,54.28079987,8,0,9358
CA-2017-122770,EP-13915,OFF-LA-10004559,530,273,1214,8.640000343,4.23360014,3,0,9359
CA-2017-135377,BP-11095,FUR-BO-10004015,399,273,1214,287.9760132,7.199399948,3,0.200000003,9360
CA-2017-122770,EP-13915,OFF-PA-10000232,530,273,1214,12.96000004,6.350399971,2,0,9361
CA-2016-157791,CA-11965,TEC-CO-10002095,603,294,1223,1999.959961,899.9819946,4,0,9362
CA-2016-115504,MC-18130,OFF-PA-10003953,373,283,1254,12.96000004,6.220799923,2,0,9363
US-2017-105998,CR-12580,FUR-TA-10001095,526,150,1271,1673.18396,20.91480064,12,0.200000003,9364
CA-2017-153339,DJ-13510,FUR-FU-10001967,384,150,1271,15.99199963,0.999499977,1,0.200000003,9365
US-2017-105998,CR-12580,TEC-AC-10004469,526,150,1271,199.75,87.88999939,5,0,9366
CA-2016-129868,MC-18130,FUR-TA-10003473,322,123,1280,902.7119751,33.85169983,3,0.200000003,9367
CA-2016-129868,MC-18130,FUR-CH-10003535,322,123,1280,146.352005,-5.488200188,3,0.200000003,9368
CA-2016-129868,MC-18130,OFF-AP-10004052,322,123,1280,7.900000095,2.053999901,2,0,9369
CA-2016-129868,MC-18130,OFF-AR-10001897,322,123,1280,53.97000122,15.11159992,3,0,9370
CA-2016-129868,MC-18130,TEC-PH-10002275,322,123,1280,302.3840027,30.23839951,2,0.200000003,9371
CA-2016-129868,MC-18130,OFF-SU-10000952,322,123,1280,17.76000023,4.972799778,2,0,9372
CA-2017-144694,BD-11605,TEC-AC-10002857,360,213,1315,17.87999916,2.458499908,3,0.200000003,9373
CA-2017-144694,BD-11605,OFF-LA-10003930,360,213,1315,235.9440002,85.52970123,3,0.200000003,9374
US-2015-123960,BD-11605,OFF-AR-10003582,373,31,1329,56.29999924,15.76399994,2,0,9375
US-2015-123960,BD-11605,FUR-FU-10004666,373,31,1329,29.15999985,10.78919983,2,0,9376
US-2015-123960,BD-11605,TEC-AC-10003038,373,31,1329,53.70000076,10.20300007,6,0,9377
US-2015-123960,BD-11605,OFF-BI-10002799,373,31,1329,36.25999832,16.67959976,7,0,9378
US-2015-123960,BD-11605,OFF-PA-10004451,373,31,1329,32.40000153,15.55200005,5,0,9379
US-2017-104955,CG-12040,OFF-LA-10003121,399,50,1336,28.90999985,13.2986002,7,0,9380
